  EVENTID,AUTHOR,DATE,TIME,LAT,LON,DEPTH,DEPFIX,AUTHOR,TYPE,MAG
611402985,DJA      ,1/16/2015,31:40.9,-6.2,105.39,10,      ,DJA      ,MLv   ,3.2
611402984,DJA      ,1/16/2015,39:54.5,-8.28,118.22,10,      ,DJA      ,MLv   ,3.4
606931617,ISC      ,1/16/2015,58:57.1,-8.2274,118.2009,10,TRUE  ,IDC      ,mb    ,3.6
606931620,ISC      ,1/16/2015,56:30.5,-7.0951,129.442,139,TRUE  ,ISC      ,mb    ,3.7
606931623,ISC      ,1/16/2015,24:13.5,3.0138,127.0945,35,TRUE  ,ISC      ,mb    ,3.6
611402983,DJA      ,1/16/2015,53:25.3,-7.77,118.62,10,      ,DJA      ,MLv   ,2.8
606931629,IDC      ,1/16/2015,51:03.7,2.8664,122.6807,532.8,      ,IDC      ,mb    ,2.6
606931630,ISC      ,1/16/2015,11:34.8,-5.1484,130.1351,150,TRUE  ,IDC      ,mb    ,3.1
611402982,DJA      ,1/16/2015,12:56.7,-8.61,115.08,95,      ,DJA      ,MLv   ,2.3
611402981,DJA      ,1/16/2015,21:07.1,-6.54,130.56,30,      ,DJA      ,MLv   ,3.5
606931640,ISC      ,1/16/2015,07:32.9,-8.1904,121.9561,200,TRUE  ,ISC      ,mb    ,3.9
611402980,DJA      ,1/16/2015,51:56.7,-9.2,119.01,84,      ,DJA      ,MLv   ,3
606586116,ISC      ,1/16/2015,43:42.0,-7.4659,106.2847,66,TRUE  ,ISC      ,mb    ,4.2
611402979,DJA      ,1/16/2015,19:49.8,3.64,96.85,35,      ,DJA      ,MLv   ,3.3
611402978,DJA      ,1/16/2015,31:54.7,0.68,120.87,15,      ,DJA      ,MLv   ,2.3
611402977,DJA      ,1/16/2015,53:29.9,-3.27,128.75,10,      ,DJA      ,MLv   ,3
606931650,ISC      ,1/16/2015,57:50.9,-9.6813,117.8552,35,TRUE  ,ISC      ,mb    ,3.9
611402976,DJA      ,1/16/2015,15:02.8,-4,101.46,11,      ,DJA      ,MLv   ,3.1
606583977,ISC      ,1/16/2015,55:54.7,-7.6309,128.4051,151,TRUE  ,ISC      ,mb    ,4.2
611019558,MAN      ,1/17/2015,22:09.8,5.567,123.985,34,      ,MAN      ,MS    ,3.3
606931659,ISC      ,1/17/2015,34:34.9,-1.5194,122.475,200,TRUE  ,ISC      ,mb    ,3.7
611403002,DJA      ,1/17/2015,42:53.8,-8.19,117.79,15,      ,DJA      ,MLv   ,2.3
606931663,IDC      ,1/17/2015,31:36.1,2.2851,128.342,226.7,      ,IDC      ,mb    ,3.3
606931667,ISC      ,1/17/2015,00:33.1,-3.0499,130.1371,35,TRUE  ,ISC      ,mb    ,4.3
606583984,ISC      ,1/17/2015,09:19.8,13.8805,120.5939,135.3,      ,ISC      ,mb    ,5.3
606931670,ISC      ,1/17/2015,23:58.8,-6.9271,104.8789,23,TRUE  ,ISC      ,mb    ,4
606931675,ISC      ,1/17/2015,23:43.1,-8.3153,123.8828,200,TRUE  ,IDC      ,mb    ,2.9
606586125,ISC      ,1/17/2015,35:28.2,-4.6071,102.6758,56,TRUE  ,ISC      ,mb    ,4.6
611403001,DJA      ,1/17/2015,39:35.6,-8.49,118.89,10,      ,DJA      ,MLv   ,2.5
611403000,DJA      ,1/17/2015,05:48.4,-10.49,124.48,29,      ,DJA      ,MLv   ,2.9
611402999,DJA      ,1/17/2015,11:06.3,1.06,122.68,35,      ,DJA      ,MLv   ,2.6
606931684,ISC      ,1/17/2015,26:16.9,-1.9139,134.2823,30,TRUE  ,IDC      ,mb    ,3.2
606931686,ISC      ,1/17/2015,01:42.8,3.9704,126.6771,45,TRUE  ,ISC      ,mb    ,3.3
606931689,IDC      ,1/17/2015,13:02.6,4.6744,127.9834,142.8,      ,IDC      ,mb    ,3
606586129,ISC      ,1/17/2015,07:41.8,0.4378,125.3476,73,TRUE  ,ISC      ,mb    ,4.7
611402998,DJA      ,1/17/2015,16:39:00,-8.21,117.74,15,      ,DJA      ,MLv   ,2
606931691,IDC      ,1/17/2015,42:24.5,-6.8334,130.6707,45.3,      ,IDC      ,mb    ,2.9
611402997,DJA      ,1/17/2015,26:30.4,0.66,121.47,60,      ,DJA      ,MLv   ,2.2
611402996,DJA      ,1/17/2015,34:28.2,-6.85,121.4,10,      ,DJA      ,MLv   ,3.5
611402995,DJA      ,1/17/2015,34:26.5,-6.71,104.99,10,      ,DJA      ,MLv   ,3.4
606931701,ISC      ,1/17/2015,39:43.0,2.6787,95.5889,25,TRUE  ,ISC      ,mb    ,4.2
606931702,ISC      ,1/17/2015,50:36.4,2.6346,127.1773,100,TRUE  ,ISC      ,mb    ,4
606931704,IDC      ,1/17/2015,58:13.5,-6.7496,129.7807,89.3,      ,IDC      ,mb    ,2.7
606931705,ISC      ,1/17/2015,02:57.5,0.6163,124.6729,116,TRUE  ,ISC      ,mb    ,3.7
606931708,ISC      ,1/17/2015,45:32.7,-4.5381,129.2603,200,TRUE  ,DJA      ,MLv   ,3.5
610575606,ISC      ,1/17/2015,39:52.3,-5.791,131.8583,65.5,      ,ISC      ,mb    ,5.6
606931718,ISC      ,1/18/2015,53:32.3,-8.232,108.9912,100,TRUE  ,ISC      ,mb    ,3.8
611403013,DJA      ,1/18/2015,12:48.6,-8.47,120.74,174,      ,DJA      ,MLv   ,3.6
611403012,DJA      ,1/18/2015,5:17:33,0.17,120.96,136,      ,DJA      ,MLv   ,3.1
606931722,ISC      ,1/18/2015,31:37.7,-2.8976,130.1408,25,TRUE  ,ISC      ,mb    ,3.7
606931723,ISC      ,1/18/2015,40:11.6,-3.0541,130.2445,25,TRUE  ,ISC      ,mb    ,3.9
606931731,ISC      ,1/18/2015,44:47.4,-5.7324,104.1986,72.3,      ,ISC      ,mb    ,4.1
606931736,ISC      ,1/18/2015,28:20.6,2.1516,126.5622,47,TRUE  ,ISC      ,mb    ,3.4
606931738,IDC      ,1/18/2015,18:46.6,5.0453,123.3785,616.5,      ,IDC      ,mb    ,2.6
611403011,DJA      ,1/18/2015,12:42:23,-2.51,140.23,24,      ,DJA      ,MLv   ,2.4
606931743,ISC      ,1/18/2015,37:38.2,-6.2408,130.163,100,TRUE  ,IDC      ,mb    ,3
606931751,ISC      ,1/18/2015,19:19.0,-2.2542,139.7722,25,TRUE  ,ISC      ,mb    ,3.5
606931754,ISC      ,1/18/2015,25:31.2,-2.0882,125.8897,28.5,      ,ISC      ,mb    ,4.1
606931764,ISC      ,1/18/2015,31:23.1,-7.0687,129.7808,150,TRUE  ,IDC      ,mb    ,3.2
611403010,DJA      ,1/18/2015,52:15.9,-0.04,124.27,10,      ,DJA      ,MLv   ,2.8
611403009,DJA      ,1/18/2015,18:29:04,-8.95,116.18,65,      ,DJA      ,MLv   ,2.6
611403008,DJA      ,1/18/2015,42:27.3,-8.15,118.49,12,      ,DJA      ,MLv   ,2.7
611403007,DJA      ,1/18/2015,57:09.6,-3.5,127.4,10,      ,DJA      ,MLv   ,2.8
606931772,ISC      ,1/18/2015,37:44.1,0.2385,97.1855,22,TRUE  ,ISC      ,mb    ,4.1
606587439,ISC      ,1/18/2015,10:39.6,2.8649,125.821,150,TRUE  ,ISC      ,mb    ,4.6
611403025,DJA      ,1/19/2015,36:59.1,-8.93,116.01,62,      ,DJA      ,MLv   ,2.6
606931784,ISC      ,1/19/2015,43:26.7,-2.7782,138.8776,46,TRUE  ,ISC      ,mb    ,4.3
606931786,ISC      ,1/19/2015,31:23.2,4.8926,125.4048,350,TRUE  ,ISC      ,mb    ,3.4
606931789,ISC      ,1/19/2015,02:56.6,1.7802,126.4566,47,TRUE  ,ISC      ,mb    ,3.5
611403024,DJA      ,1/19/2015,29:32.3,3.5,97.04,61,      ,DJA      ,MLv   ,3.1
606931793,ISC      ,1/19/2015,15:18.3,2.5878,95.9202,25,TRUE  ,ISC      ,mb    ,3.6
606931794,ISC      ,1/19/2015,56:34.5,-8.8221,119.2253,10,TRUE  ,IDC      ,mb    ,3.4
611403022,DJA      ,1/19/2015,13:19.9,-9.49,117.29,25,      ,DJA      ,MLv   ,3.1
611403021,ISC      ,1/19/2015,05:56.2,2.337,124.6886,250,TRUE  ,ISC      ,mb    ,3
611403020,DJA      ,1/19/2015,20:05.6,-8.18,114.06,10,      ,DJA      ,MLv   ,2.3
606931807,ISC      ,1/19/2015,51:21.8,1.912,97.4935,10,TRUE  ,ISC      ,mb    ,4.3
606587470,ISC      ,1/19/2015,55:52.5,-0.334,125.3078,57,TRUE  ,ISC      ,mb    ,4.3
606931814,ISC      ,1/19/2015,47:55.1,1.9067,126.5849,47,TRUE  ,ISC      ,mb    ,3.5
606931824,ISC      ,1/19/2015,38:33.7,1.4285,126.3187,35,TRUE  ,ISC      ,mb    ,4.1
606931829,ISC      ,1/19/2015,35:38.6,3.2313,96.753,100,TRUE  ,ISC      ,mb    ,3.5
606589242,ISC      ,1/19/2015,19:47.4,4.6271,119.7756,21.3,      ,ISC      ,mb    ,5.8
606931837,IDC      ,1/19/2015,27:18.0,1.9719,127.6623,75.3,      ,IDC      ,mb    ,3.4
606931847,ISC      ,1/19/2015,19:47.8,-7.9728,127.6907,150,TRUE  ,ISC      ,mb    ,3.5
606931848,ISC      ,1/19/2015,32:40.1,-3.8942,103.9022,270.7,      ,ISC      ,mb    ,3.5
606589265,ISC      ,1/20/2015,02:16.1,5.8885,127.0639,111.6,      ,ISC      ,mb    ,5
606589273,ISC      ,1/20/2015,21:30.0,-8.0557,117.7281,35,TRUE  ,ISC      ,mb    ,4.8
611403030,DJA      ,1/20/2015,43:32.9,-8.22,117.79,64,      ,DJA      ,MLv   ,3.1
606589287,ISC      ,1/20/2015,16:41.6,-4.6958,139.3067,35,TRUE  ,ISC      ,mb    ,4.4
606931875,ISC      ,1/20/2015,02:09.7,-2.4333,128.6311,10,TRUE  ,IDC      ,mb    ,3.8
606589294,ISC      ,1/20/2015,10:41.0,2.0118,128.4641,75.7,      ,ISC      ,mb    ,4.6
606931881,IDC      ,1/20/2015,42:27.4,-7.1385,129.2055,124.4,      ,IDC      ,mb    ,3.5
611403029,DJA      ,1/20/2015,11:54:55,-0.33,132.73,10,      ,DJA      ,MLv   ,3.2
606589309,ISC      ,1/20/2015,34:52.5,-5.3862,102.5065,43.3,      ,ISC      ,mb    ,5
606931898,ISC      ,1/20/2015,05:30.1,0.1864,122.5266,159.9,      ,ISC      ,mb    ,4.3
606931900,ISC      ,1/20/2015,18:39.5,-7.7472,128.0751,150,TRUE  ,IDC      ,mb    ,2.8
606931906,ISC      ,1/20/2015,19:20.0,-4.0026,141.9724,109,TRUE  ,ISC      ,mb    ,3.7
606931907,ISC      ,1/20/2015,27:26.2,-3.7378,138.6194,71,TRUE  ,ISC      ,mb    ,4.2
606931909,ISC      ,1/20/2015,49:27.6,-2.5215,138.923,37,TRUE  ,ISC      ,mb    ,4.2
606589332,ISC      ,1/21/2015,02:55.3,-2.8692,122.501,35,TRUE  ,ISC      ,mb    ,4.5
606931919,ISC      ,1/21/2015,17:04.3,-2.44,100.892,50,TRUE  ,ISC      ,mb    ,3.7
606589338,ISC      ,1/21/2015,20:27.0,5.8081,125.4166,71.3,      ,ISC      ,mb    ,5
606931926,ISC      ,1/21/2015,52:21.5,-3.4134,140.9044,10,TRUE  ,IDC      ,mb    ,3.7
606931932,ISC      ,1/21/2015,37:44.5,5.232,127.436,10,TRUE  ,ISC      ,mb    ,3.7
611403043,DJA      ,1/21/2015,43:15.7,-6.95,106.38,19,      ,DJA      ,MLv   ,3.1
611403042,DJA      ,1/21/2015,37:16.9,-8.83,124.44,88,      ,DJA      ,MLv   ,3.2
606931935,ISC      ,1/21/2015,51:34.7,-6.9367,129.6741,200,TRUE  ,ISC      ,mb    ,3.5
611403041,DJA      ,1/21/2015,8:11:08,-9.26,118.5,48,      ,DJA      ,MLv   ,2.5
606931943,IDC      ,1/21/2015,16:23.7,-9.4699,123.7408,132.4,      ,IDC      ,mb    ,2.9
606931951,ISC      ,1/21/2015,39:36.6,-1.1388,123.5104,40,TRUE  ,ISC      ,mb    ,3.2
606931956,ISC      ,1/21/2015,16:59.9,-6.1634,127.9501,350,TRUE  ,ISC      ,mb    ,3.6
611403040,DJA      ,1/21/2015,15:18:59,-8.11,120.6,12,      ,DJA      ,MLv   ,3.1
611403039,DJA      ,1/21/2015,25:20.5,1.29,120.94,10,      ,DJA      ,MLv   ,2.7
606589358,ISC      ,1/21/2015,07:20.1,-7.125,129.6601,200,TRUE  ,ISC      ,mb    ,4.4
611403038,DJA      ,1/21/2015,16:58:52,0.6,122.27,64,      ,DJA      ,MLv   ,2.3
606589359,ISC      ,1/21/2015,21:25.2,-8.5056,128.753,35,TRUE  ,ISC      ,mb    ,4.6
611403037,DJA      ,1/21/2015,27:28.4,-2.41,128.81,10,      ,DJA      ,mb    ,4.3
606931974,ISC      ,1/21/2015,50:07.9,1.823,128.0954,134,TRUE  ,ISC      ,mb    ,3.9
606589365,ISC      ,1/21/2015,55:46.3,-8.2317,119.7056,198.3,      ,ISC      ,mb    ,4.7
606931979,IDC      ,1/21/2015,21:46.3,2.1651,128.101,650,      ,IDC      ,mb    ,2.5
606590000,ISC      ,1/22/2015,16:42.2,-3.4056,130.9668,30,TRUE  ,ISC      ,mb    ,4.7
606931988,ISC      ,1/22/2015,43:32.0,-3.395,130.9112,10,TRUE  ,IDC      ,mb    ,3.7
611403059,DJA      ,1/22/2015,02:39.8,-8.45,123.07,81,      ,DJA      ,MLv   ,2.6
611403058,DJA      ,1/22/2015,44:11.7,-5.44,119.35,10,      ,DJA      ,MLv   ,2.7
611403057,DJA      ,1/22/2015,33:54.4,-9.7,118.1,10,      ,DJA      ,MLv   ,2.6
606932012,IDC      ,1/22/2015,02:37.7,-5.8884,131.0197,60,      ,IDC      ,mb    ,3.7
611403056,DJA      ,1/22/2015,44:32.9,-8.71,116.54,140,      ,DJA      ,MLv   ,2.4
611403055,DJA      ,1/22/2015,57:03.9,-2.59,140.72,10,      ,DJA      ,MLv   ,3.1
611403054,DJA      ,1/22/2015,59:36.9,-2.44,128.84,22,      ,DJA      ,MLv   ,3.4
606932014,ISC      ,1/22/2015,17:09.6,-2.9333,122.5432,35,TRUE  ,ISC      ,mb    ,4.2
606932017,IDC      ,1/22/2015,03:28.7,-7.1533,129.725,105.7,      ,IDC      ,mb    ,3.5
606932020,IDC      ,1/22/2015,46:04.2,2.8237,124.2434,305.7,      ,IDC      ,mb    ,3.2
606932026,ISC      ,1/22/2015,06:35.0,-4.4938,139.9243,35,TRUE  ,IDC      ,mb    ,3.2
611403053,DJA      ,1/22/2015,50:26.8,-2.68,126.75,20,      ,DJA      ,MLv   ,3
610589344,ISC      ,1/22/2015,46:23.4,0.9352,119.7686,10,TRUE  ,ISC      ,mb    ,4.6
611403052,DJA      ,1/22/2015,35:25.1,0.89,121.64,25,      ,DJA      ,MLv   ,2.7
606592514,ISC      ,1/22/2015,10:57.1,-6.2346,130.1397,150,TRUE  ,ISC      ,mb    ,4.2
606932040,ISC      ,1/22/2015,37:20.4,-3.4986,131.0618,30,TRUE  ,IDC      ,mb    ,3.8
606932042,ISC      ,1/23/2015,05:45.7,-10.637,123.9689,10,TRUE  ,ISC      ,mb    ,4.2
606932043,ISC      ,1/23/2015,10:52.8,5.2107,96.1667,200,TRUE  ,ISC      ,mb    ,3.7
606932051,ISC      ,1/23/2015,09:52.8,-0.5006,132.6305,10,TRUE  ,IDC      ,mb    ,3.7
606932056,IDC      ,1/23/2015,57:32.7,-6.0559,129.1013,272.1,      ,IDC      ,mb    ,2.6
606932070,ISC      ,1/23/2015,18:37.9,-4.002,129.2606,200,TRUE  ,IDC      ,mb    ,3.4
606932071,IDC      ,1/23/2015,54:10.1,1.9297,127.8392,500.6,      ,IDC      ,mb    ,2.9
606932072,ISC      ,1/23/2015,57:00.9,-4.5127,104.416,150,TRUE  ,ISC      ,mb    ,3.2
611403065,DJA      ,1/23/2015,35:17.7,-1.87,139.67,10,      ,DJA      ,MLv   ,3.1
606932080,ISC      ,1/23/2015,41:17.9,2.289,126.7765,53,TRUE  ,ISC      ,mb    ,3.7
611403064,DJA      ,1/23/2015,42:08.6,-1.7,139.79,10,      ,DJA      ,MLv   ,3.2
611403063,DJA      ,1/23/2015,29:47.3,-0.18,121.83,18,      ,DJA      ,MLv   ,2.3
611403062,DJA      ,1/23/2015,48:31.1,-4.56,102.05,10,      ,DJA      ,MLv   ,3.1
606932092,ISC      ,1/23/2015,23:26.0,-0.5119,121.8408,10,TRUE  ,ISC      ,mb    ,4.2
606932118,IDC      ,1/24/2015,12:48.9,-7.5025,129.0762,380.6,      ,IDC      ,mb    ,2.6
611414777,DJA      ,1/24/2015,15:48.6,-1.23,120.01,10,      ,DJA      ,MLv   ,3.7
606932126,ISC      ,1/24/2015,07:32.1,-10.8877,113.7988,35,TRUE  ,ISC      ,mb    ,3.7
611414776,DJA      ,1/24/2015,59:43.6,-0.34,122.4,10,      ,DJA      ,MLv   ,2.4
611414775,DJA      ,1/24/2015,24:35.2,0.34,119.59,21,      ,DJA      ,MLv   ,3.8
606932140,ISC      ,1/24/2015,06:07.0,-2.2433,139.8302,10,TRUE  ,DJA      ,MLv   ,3.6
611414774,DJA      ,1/24/2015,16:54.1,0.5,119.56,13,      ,DJA      ,MLv   ,2.8
606932142,ISC      ,1/24/2015,38:24.1,-9.8761,125.3118,10,TRUE  ,IDC      ,mb    ,3.1
611414773,DJA      ,1/24/2015,54:06.6,0.65,98.39,35,      ,DJA      ,MLv   ,3.1
611414772,DJA      ,1/24/2015,54:49.3,-0.41,121.96,10,      ,DJA      ,MLv   ,2.4
606932143,ISC      ,1/24/2015,28:02.1,-7.9533,127.7255,200,TRUE  ,IDC      ,mb    ,2.8
606932150,ISC      ,1/24/2015,44:56.5,-7.8516,127.6565,150,TRUE  ,ISC      ,mb    ,3.8
606932152,ISC      ,1/24/2015,16:07.1,1.5054,127.3973,35,TRUE  ,ISC      ,mb    ,3.6
611414771,DJA      ,1/24/2015,19:02:15,0.27,123.67,228,      ,DJA      ,MLv   ,2.8
606932155,ISC      ,1/24/2015,16:32.1,-9.3032,113.1056,53.9,      ,ISC      ,mb    ,4
606932157,ISC      ,1/24/2015,38:00.9,-6.1122,130.1923,150,TRUE  ,IDC      ,mb    ,2.7
606932158,ISC      ,1/24/2015,39:30.5,-9.9286,118.069,10,TRUE  ,ISC      ,mb    ,3.9
606932160,ISC      ,1/24/2015,55:53.0,0.3049,98.02,35,TRUE  ,ISC      ,mb    ,4
606595869,ISC      ,1/25/2015,30:12.1,-7.3476,129.1999,150,TRUE  ,ISC      ,mb    ,4.7
606597499,ISC      ,1/25/2015,13:36.6,-3.6365,137.726,82,TRUE  ,ISC      ,mb    ,4.5
606932174,ISC      ,1/25/2015,36:31.3,2.2702,127.0739,10,TRUE  ,ISC      ,mb    ,3.9
611019632,ISC      ,1/25/2015,03:53.2,5.4036,126.6156,27.1,      ,ISC      ,mb    ,3.4
606595992,ISC      ,1/25/2015,20:56.8,1.1303,126.337,35.3,      ,ISC      ,mb    ,5.5
606595995,ISC      ,1/25/2015,36:10.7,0.4874,126.6977,47,TRUE  ,ISC      ,mb    ,4.6
606596001,ISC      ,1/25/2015,01:52.9,-6.5034,130.2058,146,TRUE  ,ISC      ,mb    ,4.4
611414784,DJA      ,1/25/2015,17:56:45,-8.82,119.48,10,      ,DJA      ,MLv   ,2.9
611414783,DJA      ,1/25/2015,12:45.4,-1.99,139.88,10,      ,DJA      ,MLv   ,2.9
606932207,ISC      ,1/25/2015,14:34.9,3.3186,124.7592,300,TRUE  ,ISC      ,mb    ,3.2
606596166,ISC      ,1/26/2015,17:42.1,6.4822,126.0741,67.8,      ,ISC      ,mb    ,4.4
611414800,DJA      ,1/26/2015,45:50.8,-0.66,122.49,10,      ,DJA      ,MLv   ,2.6
611414799,DJA      ,1/26/2015,48:48.5,-0.32,125.25,19,      ,DJA      ,MLv   ,3.3
606932220,ISC      ,1/26/2015,55:46.6,-7.0522,129.4459,139,TRUE  ,IDC      ,mb    ,3.4
606932226,IDC      ,1/26/2015,46:11.8,-6.2507,130.1121,95,      ,IDC      ,mb    ,3.3
606932228,ISC      ,1/26/2015,21:08.6,2.3109,128.3429,250,TRUE  ,ISC      ,mb    ,4.1
611414798,DJA      ,1/26/2015,23:44.8,-7.21,112.3,10,      ,DJA      ,MLv   ,4
606932240,ISC      ,1/26/2015,03:20.9,-0.6882,124.6014,10,TRUE  ,ISC      ,mb    ,3.3
611414797,DJA      ,1/26/2015,26:06.4,-1.27,123.48,10,      ,DJA      ,MLv   ,3.2
611414796,DJA      ,1/26/2015,59:45.7,-0.08,123.53,136,      ,DJA      ,MLv   ,3.5
606932251,ISC      ,1/26/2015,23:09.9,1.2984,120.2171,35,TRUE  ,IDC      ,mb    ,3.7
606932256,ISC      ,1/26/2015,03:24.9,-6.4459,130.1972,146,TRUE  ,ISC      ,mb    ,4.1
606597321,ISC      ,1/26/2015,11:52.6,-6.4556,104.3968,40,TRUE  ,ISC      ,mb    ,4.5
606932257,ISC      ,1/26/2015,15:42.9,1.3208,127.1944,150,TRUE  ,ISC      ,mb    ,3.9
606932259,IDC      ,1/26/2015,00:59.8,-6.5825,129.6721,140,      ,IDC      ,mb    ,3
606932264,ISC      ,1/26/2015,30:45.9,-5.5057,129.2292,150,TRUE  ,ISC      ,mb    ,3.8
606932271,ISC      ,1/26/2015,59:18.2,-1.5322,99.3266,30,TRUE  ,ISC      ,mb    ,3.5
606932272,ISC      ,1/26/2015,17:57.4,4.4837,125.2998,10,TRUE  ,ISC      ,mb    ,3.3
606932273,ISC      ,1/26/2015,34:20.1,3.048,127.6745,49,TRUE  ,ISC      ,mb    ,3.6
606932274,ISC      ,1/26/2015,10:52.1,-1.872,100.4249,56,TRUE  ,ISC      ,mb    ,3.5
606597530,ISC      ,1/27/2015,53:21.5,1.2892,97.2536,27.9,      ,ISC      ,mb    ,5.5
606597531,ISC      ,1/27/2015,02:24.6,1.2252,97.1749,32.8,      ,ISC      ,mb    ,4.9
606932290,ISC      ,1/27/2015,10:18.2,-2.5021,140.1797,25,TRUE  ,ISC      ,mb    ,3.8
606597536,ISC      ,1/27/2015,58:42.1,-8.1041,114.1937,207.7,      ,ISC      ,mb    ,4.3
606932292,ISC      ,1/27/2015,44:02.3,-9.6522,119.5278,31.8,      ,IDC      ,mb    ,3.1
611415822,DJA      ,1/27/2015,50:45.4,-2.97,127.93,21,      ,DJA      ,MLv   ,3.3
606932295,ISC      ,1/27/2015,50:59.7,-4.8708,102.0013,10,TRUE  ,ISC      ,mb    ,3.7
606932299,ISC      ,1/27/2015,05:10.3,-2.669,128.7781,35,TRUE  ,ISC      ,mb    ,3.8
611019644,MAN      ,1/27/2015,32:14.5,4.529,125.083,1,      ,MAN      ,mb    ,4.2
606932303,ISC      ,1/27/2015,31:54.5,5.7963,126.3972,71,TRUE  ,ISC      ,mb    ,3.5
611019648,MAN      ,1/27/2015,41:29.0,5.107,125.817,1,      ,MAN      ,mb    ,3.8
606932311,ISC      ,1/27/2015,42:14.4,4.59,96.1509,35,TRUE  ,ISC      ,mb    ,4.1
611415817,DJA      ,1/27/2015,10:44.6,-4.58,120.29,12,      ,DJA      ,MLv   ,2.1
606612260,ISC      ,1/27/2015,02:46.6,-6.616,128.558,300,TRUE  ,ISC      ,mb    ,4
606932325,ISC      ,1/27/2015,30:40.2,-9.134,127.047,35,TRUE  ,ISC      ,mb    ,4.2
611415809,DJA      ,1/27/2015,09:13.9,0.63,120.49,10,      ,DJA      ,MLv   ,3
611415808,DJA      ,1/27/2015,34:33.8,-0.17,123.18,38,      ,DJA      ,MLv   ,2.8
606598602,ISC      ,1/27/2015,20:51.7,-3.3608,140.9689,10,TRUE  ,ISC      ,mb    ,4.3
606598606,ISC      ,1/28/2015,13:47.5,-4.1746,133.8433,35,TRUE  ,ISC      ,mb    ,4
611417046,DJA      ,1/28/2015,46:08.1,-0.63,122.43,10,      ,DJA      ,MLv   ,3.8
606932342,ISC      ,1/28/2015,20:23.4,-7.8688,130.4195,50,TRUE  ,ISC      ,mb    ,4.3
606932343,IDC      ,1/28/2015,05:58.1,-7.6307,119.3416,278,      ,IDC      ,mb    ,3
606932347,ISC      ,1/28/2015,32:16.8,1.6456,127.5653,100,TRUE  ,ISC      ,mb    ,4.5
611417038,DJA      ,1/28/2015,29:05.6,-1.21,120.33,10,      ,DJA      ,MLv   ,3.3
606627078,ISC      ,1/28/2015,21:21.0,-7.7187,106.8771,70.8,      ,ISC      ,mb    ,4.2
606932372,ISC      ,1/28/2015,28:50.7,2.524,123.7327,400,TRUE  ,ISC      ,mb    ,3.4
611417027,DJA      ,1/28/2015,41:10.3,-4.15,118.72,10,      ,DJA      ,MLv   ,3
606932380,ISC      ,1/28/2015,39:19.6,-6.0873,128.6869,322,TRUE  ,ISC      ,mb    ,2.9
606612278,ISC      ,1/28/2015,19:18.3,-10.0238,118.1156,38,TRUE  ,ISC      ,mb    ,4.5
611417023,DJA      ,1/28/2015,24:30.8,-7.84,106.87,10,      ,DJA      ,MLv   ,3.4
611417017,DJA      ,1/28/2015,32:05.7,-0.1,123,105,      ,DJA      ,MLv   ,3.1
611417016,DJA      ,1/28/2015,08:14.5,-9.84,118.09,10,      ,DJA      ,MLv   ,3.5
606932405,IDC      ,1/29/2015,23:54.5,-6.4015,128.5209,195.5,      ,IDC      ,mb    ,2.6
606613651,ISC      ,1/29/2015,48:56.1,1.6382,126.3999,59.7,      ,ISC      ,mb    ,5
606932411,ISC      ,1/29/2015,07:07.1,-7.0026,129.9206,150,TRUE  ,IDC      ,mb    ,2.9
606932423,ISC      ,1/29/2015,04:46.2,-9.6522,125.449,35,TRUE  ,DJA      ,MLv   ,3.4
606932428,ISC      ,1/29/2015,19:01.3,5.7896,126.6217,15.6,      ,ISC      ,mb    ,3.5
611418128,DJA      ,1/29/2015,30:22.3,-0.17,123.76,113,      ,DJA      ,MLv   ,3.2
606932439,ISC      ,1/29/2015,04:43.4,-7.3967,104.3523,27,TRUE  ,ISC      ,mb    ,4.1
611418127,DJA      ,1/29/2015,06:51.6,-7.97,117.84,14,      ,DJA      ,MLv   ,2.5
606932443,ISC      ,1/29/2015,07:39.3,-7.747,127.6369,162,TRUE  ,ISC      ,mb    ,3.8
606932465,ISC      ,1/29/2015,45:35.5,-4.0148,141.2499,50,TRUE  ,ISC      ,mb    ,4.2
606932472,ISC      ,1/29/2015,55:53.0,-6.5057,129.1976,200,TRUE  ,ISC      ,mb    ,3
611418142,DJA      ,1/30/2015,53:44.8,-2.5,120.26,10,      ,DJA      ,MLv   ,3
606932488,ISC      ,1/30/2015,34:56.6,-6.421,104.8501,10,TRUE  ,ISC      ,mb    ,3.5
611418141,DJA      ,1/30/2015,5:44:46,-1.47,120.12,10,      ,DJA      ,MLv   ,3.1
606932489,ISC      ,1/30/2015,25:07.8,-9.0318,113.9089,35,TRUE  ,ISC      ,mb    ,3.9
606932494,IDC      ,1/30/2015,08:43.7,-7.2416,126.8233,265.5,      ,IDC      ,mb    ,2.9
606932504,ISC      ,1/30/2015,40:41.3,-6.1454,102.882,35,TRUE  ,ISC      ,mb    ,3.4
606932505,IDC      ,1/30/2015,44:14.8,-6.1151,130.5923,116.6,      ,IDC      ,mb    ,3.1
611418140,DJA      ,1/30/2015,17:26.6,-3.02,139.87,35,      ,DJA      ,MLv   ,3.7
606932509,IDC      ,1/30/2015,49:25.0,-6.4593,130.239,148.1,      ,IDC      ,mb    ,3.1
606932513,ISC      ,1/30/2015,18:50.9,-3.3912,131.0328,30,TRUE  ,ISC      ,mb    ,4.2
611418139,DJA      ,1/30/2015,18:58.8,-4.28,102.24,19,      ,DJA      ,MLv   ,3.4
